"","lemme","freqlemfilms2","nb_lettres","anagramme"
"1938","déambuler",1.84,9,"almerbédu"
"1939","empoigner",1.84,9,"rnipomege"
"1940","failler",1.84,7,"illrefa"
"1941","régénérer",1.84,9,"réeréérgn"
"1942","assombrir",1.83,9,"oirmasrbs"
"1943","brusquer",1.83,8,"reruqusb"
"1944","confiner",1.83,8,"foecnrin"
"1945","démanteler",1.83,10,"edemarénlt"
"1946","photocopier",1.83,11,"ohroiopptec"
"1947","surestimer",1.83,10,"sreemtsiru"
"1948","tarir",1.83,5,"irtar"
"1949","glorifier",1.82,9,"elofirrig"
"1950","corser",1.81,6,"rrscoe"
"1951","envoûter",1.81,8,"eetorûvn"
"1952","focaliser",1.81,9,"rfocealis"
"1953","injurier",1.81,8,"uenrjiri"
"1954","palper",1.81,6,"plerap"
"1955","saturer",1.81,7,"rteusar"
"1956","seller",1.81,6,"sllere"
"1957","stipuler",1.81,8,"rptiules"
"1958","épouvanter",1.81,10,"értanvuepo"
"1959","abouler",1.8,7,"obaulre"
"1960","déstabiliser",1.8,12,"éstiedisablr"
"1961","hocher",1.8,6,"rehcoh"
"1962","préconiser",1.8,10,"presronéic"
"1963","ancrer",1.79,6,"arncre"
"1964","concéder",1.79,8,"eécdcorn"
"1965","durcir",1.79,6,"icdrur"
"1966","empiler",1.78,7,"ermepli"
"1967","flétrir",1.78,7,"flirtér"
"1968","peler",1.78,5,"perle"
"1969","papoter",1.77,7,"teopapr"
"1970","plomber",1.77,7,"obrlpme"
"1971","recycler",1.77,8,"rceceryl"
"1972","scintiller",1.77,10,"tnlsrecili"
"1973","vernir",1.77,6,"irrven"
"1974","hausser",1.76,7,"urhssea"
"1975","imprégner",1.76,9,"iermgpnér"
"1976","seconder",1.76,8,"oeecrnds"
"1977","tapiner",1.76,7,"arenitp"
"1978","égaliser",1.76,8,"aglreséi"
"1979","acclamer",1.75,8,"acleamrc"
"1980","communier",1.75,9,"neucrmmoi"
"1981","fracturer",1.75,9,"areufrcrt"
"1982","mouvoir",1.75,7,"omroivu"
"1983","prosterner",1.75,10,"etrnorreps"
"1984","regorger",1.75,8,"eorrgreg"
"1985","sectionner",1.75,10,"rneseoncti"
"1986","seoir",1.75,5,"ieosr"
"1987","titrer",1.75,6,"triert"
"1988","écrier",1.75,6,"creéir"
"1989","croupir",1.74,7,"oprciru"
"1990","engrosser",1.74,9,"geresnosr"
"1991","fêler",1.74,5,"elfrê"
"1992","marmonner",1.74,9,"rmnaoenmr"
"1993","allaiter",1.73,8,"illaetar"
"1994","déboussoler",1.73,11,"usbéldrooes"
"1995","dépérir",1.73,7,"érdiérp"
"1996","enrayer",1.73,7,"arrneye"
"1997","rugir",1.73,5,"igrur"
"1998","répertorier",1.73,11,"rriterérepo"
"1999","engourdir",1.72,9,"endrrogui"
"2000","recaler",1.72,7,"rrleeac"
"2001","adjoindre",1.71,9,"jroiadned"
"2002","dépourvoir",1.71,10,"opodvuréir"
"2003","rétracter",1.71,9,"rtécatrre"
"2004","téter",1.71,5,"retét"
"2005","blottir",1.7,7,"titrblo"
"2006","incarcérer",1.7,10,"éearcrrcni"
"2007","amortir",1.69,7,"iramtor"
"2008","approfondir",1.69,11,"iprrandoofp"
"2009","calomnier",1.69,9,"moaclenri"
"2010","circoncire",1.69,10,"ieorrcncci"
"2011","dessoûler",1.69,9,"oedselsrû"
"2012","fredonner",1.69,9,"rnrdeefon"
"2013","interposer",1.69,10,"rseeotprin"
"2014","opprimer",1.69,8,"irpmoepr"
"2015","patauger",1.69,8,"gtuaarep"
"2016","détériorer",1.68,10,"éetérrdori"
"2017","induire",1.68,7,"eudrini"
"2018","périmer",1.68,7,"prriéme"
"2019","cramponner",1.67,10,"ecponanrmr"
"2020","enthousiasmer",1.67,13,"noesarhtmsiue"
"2021","profiler",1.67,8,"leorpifr"
"2022","recompter",1.67,9,"eprtomcre"
"2023","sommeiller",1.67,10,"rlmlmeosei"
"2024","stationner",1.67,10,"irntntaose"
"2025","conspirer",1.66,9,"coeirrpns"
"2026","forer",1.66,5,"erfor"
"2027","ruminer",1.66,7,"emnruri"
"2028","rééduquer",1.66,9,"dueuéréqr"
"2029","sursauter",1.66,9,"srteuasru"
"2030","tamponner",1.66,9,"naoepnrmt"
"2031","vacciner",1.66,8,"eravcnic"
"2032","brouter",1.65,7,"orrbuet"
"2033","chiffonner",1.65,10,"henoifncrf"
"2034","dégourdir",1.65,9,"dirréodug"
"2035","empresser",1.65,9,"semrsrepe"
"2036","entêter",1.65,7,"êtenrte"
"2037","réanimer",1.65,8,"éerranmi"
"2038","adjuger",1.64,7,"rgajeud"
"2039","palpiter",1.64,8,"realptip"
"2040","troquer",1.64,7,"ouretrq"
"2041","amplifier",1.63,9,"iiafmlerp"
"2042","dérouter",1.63,8,"uoedrrté"
"2043","mortifier",1.63,9,"feirirmto"
"2044","muer",1.63,4,"emur"
"2045","pioncer",1.63,7,"roicpne"
"2046","scotcher",1.63,8,"cestrcoh"
"2047","conformer",1.62,9,"oormnrefc"
"2048","daller",1.62,6,"lealdr"
"2049","exhumer",1.62,7,"xeumher"
"2050","trimbaler",1.62,9,"rbltmarei"
"2051","discréditer",1.61,11,"ddsréreicit"
"2052","entonner",1.61,8,"tnnnereo"
"2053","adonner",1.6,7,"aeorndn"
"2054","lister",1.6,6,"iretsl"
"2055","remorquer",1.6,9,"oqeurmrre"
"2056","appâter",1.59,7,"eraptpâ"
"2057","givrer",1.59,6,"ivrerg"
"2058","rembobiner",1.59,10,"orerbmnebi"
"2059","siroter",1.59,7,"orirtes"
"2060","zigouiller",1.59,10,"oegiizulrl"
"2061","castrer",1.58,7,"rrsaect"
"2062","conditionner",1.58,12,"cendniotrnio"
"2063","jacasser",1.58,8,"ecjaassr"
"2064","pédaler",1.58,7,"réadepl"
"2065","transgresser",1.58,12,"ntsrersgsare"
"2066","clignoter",1.57,9,"ecgonltri"
"2067","découler",1.57,8,"rueodélc"
"2068","taillader",1.57,9,"leaalidrt"
"2069","crypter",1.56,7,"teryrcp"
"2070","disséquer",1.56,9,"dsiéersuq"
"2071","dorloter",1.56,8,"odroertl"
"2072","immiscer",1.56,8,"eimmsirc"
"2073","mouler",1.56,6,"olemur"
"2074","renouer",1.56,7,"ueorenr"
"2075","visionner",1.56,9,"esninroiv"
"2076","écoeurer",1.56,8,"érreoeuc"
"2077","approvisionner",1.55,14,"operrinnspivao"
"2078","cadrer",1.55,6,"decrra"
"2079","emboutir",1.55,8,"ieboutrm"
"2080","manager",1.55,7,"ngraema"
"2081","mitrailler",1.55,10,"malilrrtie"
"2082","pervertir",1.55,9,"ertrreipv"
"2083","décontracter",1.54,12,"rcctronéaedt"
"2084","estomper",1.54,8,"tsrpoeme"
"2085","fléchir",1.54,7,"rlféhic"
"2086","incorporer",1.54,10,"oerrnpirco"
"2087","moucharder",1.54,10,"rudohreamc"
"2088","reconquérir",1.54,11,"néuorreqicr"
"2089","replacer",1.54,8,"arlrpece"
"2090","écourter",1.54,8,"cotéurre"
"2091","abjurer",1.53,7,"arbujre"
"2092","documenter",1.53,10,"otecmeurdn"
"2093","pavaner",1.53,7,"rapaenv"
"2094","répliquer",1.53,9,"rprueqilé"
"2095","asphyxier",1.52,9,"xyrehsaip"
"2096","crasher",1.52,7,"ehcsrar"
"2097","fraiser",1.52,7,"rfaesri"
"2098","gorger",1.52,6,"roeggr"
"2099","interpeller",1.52,11,"pelenelitrr"
"2100","nicher",1.52,6,"rhniec"
"2101","rebrousser",1.52,10,"rrrssboeue"
"2102","réformer",1.52,8,"rrrméefo"
"2103","solder",1.52,6,"erosdl"
"2104","subvenir",1.52,8,"reuvsinb"
"2105","énoncer",1.52,7,"eénncro"
"2106","affluer",1.51,7,"ffeaurl"
"2107","amadouer",1.51,8,"readomua"
"2108","colmater",1.51,8,"trcealmo"
"2109","disqualifier",1.51,12,"raiielfsqdiu"
"2110","dénigrer",1.51,8,"iregdnér"
"2111","dévaler",1.51,7,"evdrlaé"
"2112","reconsidérer",1.51,12,"rerénsderico"
"2113","unifier",1.51,7,"ifrniue"
"2114","alterner",1.5,8,"etrrlane"
"2115","retracer",1.5,8,"teaecrrr"
"2116","stériliser",1.5,10,"elrisésirt"
"2117","amender",1.49,7,"ameernd"
"2118","chambrer",1.49,8,"amerbrhc"
"2119","ravitailler",1.49,11,"vearailritl"
"2120","zoomer",1.49,6,"ezorom"
"2121","ajourner",1.48,8,"enuajror"
"2122","ameuter",1.48,7,"aeetrmu"
"2123","crécher",1.48,7,"hcéercr"
"2124","dégringoler",1.48,11,"dngérerloig"
"2125","parader",1.48,7,"parread"
"2126","pétrir",1.48,6,"téprir"
"2127","rassasier",1.48,9,"assriarse"
"2128","sautiller",1.48,9,"silrltaue"
"2129","surexciter",1.48,10,"eurteixcrs"
"2130","déteindre",1.47,9,"dieéerdnt"
"2131","feinter",1.47,7,"fiteren"
"2132","persévérer",1.47,10,"réprrésvee"
"2133","vaporiser",1.47,9,"aropveisr"
"2134","cailler",1.46,7,"llceira"
"2135","crisser",1.46,7,"creirss"
"2136","féconder",1.46,8,"dfoceénr"
"2137","muscler",1.46,7,"lcusmre"
"2138","rabâcher",1.46,8,"rcraeâbh"
"2139","réfuter",1.46,7,"ufrerét"
"2140","marteler",1.45,8,"armrlete"
"2141","perforer",1.45,8,"repeorrf"
"2142","rallonger",1.45,9,"argorllne"
"2143","scalper",1.45,7,"lpserca"
"2144","amarrer",1.44,7,"eamrarr"
"2145","prévaloir",1.44,9,"réivploar"
"2146","rosir",1.44,5,"rsoir"
"2147","chronométrer",1.43,12,"méreroothncr"
"2148","débusquer",1.43,9,"uéqrsdebu"
"2149","hypothéquer",1.43,11,"huéheyqptro"
"2150","incomber",1.43,8,"nrmcbioe"
"2151","moudre",1.43,6,"roduem"
"2152","remiser",1.43,7,"rmeiser"
"2153","dénouer",1.42,7,"reédnuo"
"2154","fauter",1.42,6,"auefrt"
"2155","mariner",1.42,7,"rniemra"
"2156","nominer",1.42,7,"nieomrn"
"2157","obscurcir",1.42,9,"rcsriocbu"
"2158","ravaler",1.42,7,"realrva"
"2159","brutaliser",1.41,10,"srbltriuae"
"2160","démêler",1.41,7,"melrédê"
"2161","endetter",1.41,8,"eteetrdn"
"2162","laper",1.41,5,"lpaer"
"2163","pâtir",1.41,5,"tpâri"
"2164","visualiser",1.41,10,"seisiaulvr"
"2165","bichonner",1.4,9,"hrenocnib"
"2166","voltiger",1.4,8,"gtleiorv"
"2167","émerveiller",1.4,11,"méevielrelr"
"2168","blairer",1.39,7,"irealbr"
"2169","bâcler",1.39,6,"rcbleâ"
"2170","estropier",1.39,9,"roeriteps"
"2171","murer",1.39,5,"ruemr"
"2172","sermonner",1.39,9,"roeersnnm"
"2173","égayer",1.39,6,"éaygre"
"2174","centrer",1.38,7,"ntcerer"
"2175","consolider",1.38,10,"rnlsdeioco"
"2176","déferler",1.38,8,"lrdfréee"
"2177","dépuceler",1.38,9,"eérepdcul"
"2178","lacérer",1.38,7,"ercralé"
"2179","timbrer",1.38,7,"remrtib"
"2180","crâner",1.37,6,"crrnâe"
"2181","décoiffer",1.37,9,"dféfocire"
"2182","horrifier",1.37,9,"rrhoifire"
"2183","plancher",1.37,8,"heclanpr"
"2184","propulser",1.37,9,"urlppesor"
"2185","saquer",1.37,6,"sarueq"
"2186","agoniser",1.36,8,"inroesga"
"2187","assimiler",1.36,9,"aimeisrsl"
"2188","assiéger",1.36,8,"reéssagi"
"2189","cajoler",1.36,7,"lcaerjo"
"2190","canarder",1.36,8,"cardraen"
"2191","décaler",1.36,7,"eadélcr"
"2192","enticher",1.36,8,"enhiertc"
"2193","leurrer",1.36,7,"lreerur"
"2194","léser",1.36,5,"sélre"
"2195","racler",1.36,6,"rcaerl"
"2196","cambrer",1.35,7,"mecbrar"
"2197","concourir",1.35,9,"ruiocnorc"
"2198","corroborer",1.35,10,"bcoroerorr"
"2199","extirper",1.35,8,"txeepirr"
"2200","extorquer",1.35,9,"urtqeroxe"
"2201","obstruer",1.35,8,"rorsebut"
"2202","octroyer",1.35,8,"ryoorcte"
"2203","roder",1.35,5,"rroed"
"2204","agrafer",1.34,7,"reagrfa"
"2205","bomber",1.34,6,"beombr"
"2206","dégouliner",1.34,10,"ueoérdlign"
"2207","dévisser",1.34,8,"éveidssr"
"2208","empaler",1.34,7,"eampler"
"2209","intenter",1.34,8,"etnertni"
"2210","panser",1.34,6,"psnrea"
"2211","prôner",1.34,6,"pôrern"
"2212","tituber",1.34,7,"eiburtt"
"2213","éradiquer",1.34,9,"erdqiarué"
"2214","asservir",1.33,8,"arrsvesi"
"2215","doper",1.33,5,"oedpr"
"2216","déboutonner",1.33,11,"étnuornodeb"
"2217","radier",1.33,6,"rdreai"
"2218","répudier",1.33,8,"ueéprrdi"
"2219","sodomiser",1.33,9,"imsedoros"
"2220","surmener",1.33,8,"musrrene"
"2221","toquer",1.33,6,"rtueoq"
"2222","défaillir",1.32,9,"éalfirlid"
"2223","désorienter",1.32,11,"onieétrsedr"
"2224","modérer",1.32,7,"oermdér"
"2225","quadriller",1.32,10,"rqudaliler"
"2226","remarcher",1.32,9,"erarcermh"
"2227","teinter",1.32,7,"treiten"
"2228","ternir",1.32,6,"eitrrn"
"2229","vanner",1.32,6,"ennavr"
"2230","ébruiter",1.32,8,"urbertéi"
"2231","énumérer",1.32,8,"rumeérén"
"2232","barbouiller",1.31,11,"roareuliblb"
"2233","cloner",1.31,6,"enrloc"
"2234","cohabiter",1.31,9,"reohatcib"
"2235","crépiter",1.31,8,"rpcrétie"
"2236","dilapider",1.31,9,"ddeilraip"
"2237","emmêler",1.31,7,"eeêmrml"
"2238","influer",1.31,7,"lnferiu"
"2239","prospérer",1.31,9,"eorérsppr"
"2240","ressasser",1.31,9,"eerrassss"
"2241","éterniser",1.31,9,"éeistrren"
"2242","courser",1.3,7,"cureors"
"2243","dilater",1.3,7,"ardeitl"
"2244","perquisitionner",1.3,15,"qnnspieteiroiur"
"2245","requinquer",1.3,10,"quiqrnreeu"
"2246","roter",1.3,5,"errto"
"2247","tressaillir",1.3,11,"lliteairrss"
"2248","ingérer",1.29,7,"giéerrn"
"2249","recenser",1.29,8,"serncree"
"2250","retordre",1.29,8,"odrertre"
"2251","réorganiser",1.29,11,"rsréengiaro"
"2252","truffer",1.29,7,"efutfrr"
"2253","étinceler",1.29,9,"ecnerilét"
"2254","accentuer",1.28,9,"nutcraeec"
"2255","dévêtir",1.28,7,"dérêitv"
"2256","fringuer",1.28,8,"rungfrei"
"2257","imbiber",1.28,7,"reibmib"
"2258","onduler",1.28,7,"roduenl"
"2259","remémorer",1.28,9,"rermoémre"
"2260","scandaliser",1.28,11,"rnsacleaids"
"2261","squatter",1.28,8,"attquser"
"2262","évincer",1.28,7,"rvéiecn"
"2263","calibrer",1.27,8,"lbracier"
"2264","chausser",1.27,8,"sacueshr"
"2265","disculper",1.27,9,"esircupld"
"2266","policer",1.27,7,"pcloire"
"2267","carboniser",1.26,10,"ibrcosnrae"
"2268","festoyer",1.26,8,"reyestfo"
"2269","mander",1.26,6,"adenmr"
"2270","morfondre",1.26,9,"nmefrdoro"
"2271","tournoyer",1.26,9,"nruoryteo"
"2272","additionner",1.25,11,"onntiderdia"
"2273","distancer",1.25,9,"dntiesacr"
"2274","empiffrer",1.25,9,"errmpfeif"
"2275","enduire",1.25,7,"nidreeu"
"2276","grelotter",1.25,9,"gretolter"
"2277","incriminer",1.25,10,"riemcninri"
"2278","réincarner",1.25,10,"rirnraecné"
"2279","réprouver",1.25,9,"eorérvpur"
"2280","appareiller",1.24,11,"laaliprerep"
"2281","fuser",1.24,5,"sfuer"
"2282","huer",1.24,4,"hure"
"2283","pieuter",1.24,7,"perueti"
"2284","substituer",1.23,10,"ueutsibtsr"
"2285","télégraphier",1.23,12,"htréeapiéglr"
"2286","valider",1.23,7,"edalriv"
"2287","complimenter",1.22,12,"ilmmrntoepec"
"2288","intensifier",1.22,11,"neifsientir"
"2289","râper",1.22,5,"erârp"
"2290","tranquilliser",1.22,13,"stlriilrqaenu"
"2291","électrifier",1.22,11,"ieeréfilcrt"
"2292","articuler",1.21,9,"rratceliu"
"2293","batifoler",1.21,9,"oieltafrb"
"2294","réactiver",1.21,9,"aivtrécre"
"2295","torpiller",1.21,9,"ltroeilrp"
"2296","ensuivre",1.2,8,"ervusine"
"2297","glaner",1.2,6,"ragnle"
"2298","jubiler",1.2,7,"eubjlir"
"2299","rémunérer",1.2,9,"réeénrmru"
"2300","copuler",1.19,7,"cpurole"
"2301","inculquer",1.19,9,"lrequciun"
"2302","pivoter",1.19,7,"etvroip"
"2303","proscrire",1.19,9,"ersprorci"
"2304","pâlir",1.19,5,"iprlâ"
"2305","sponsoriser",1.19,11,"ssrosiperno"
"2306","spécifier",1.19,9,"csrfpeéii"
"2307","anesthésier",1.18,11,"sestranéeih"
"2308","ausculter",1.18,9,"uelustcra"
"2309","dépecer",1.18,7,"ecdepré"
"2310","mollir",1.18,6,"miolrl"
"2311","relater",1.18,7,"tarrele"
"2312","attenter",1.17,8,"retttane"
"2313","butter",1.17,6,"rbteut"
"2314","déshydrater",1.17,11,"yedthérsrad"
"2315","empiéter",1.17,8,"priemteé"
"2316","farfouiller",1.17,11,"uirrleaolff"
"2317","immortaliser",1.17,12,"rlairtsioemm"
"2318","jauger",1.17,6,"ujgera"
"2319","desservir",1.16,9,"rrvdeesis"
"2320","exempter",1.16,8,"peemtexr"
"2321","ravoir",1.16,6,"riarvo"
"2322","tapoter",1.16,7,"atpetro"
"2323","tourbillonner",1.16,13,"ueitbolonrlnr"
"2324","acquiescer",1.15,10,"qcresicaue"
"2325","charcuter",1.15,9,"ctreharcu"
"2326","coltiner",1.15,8,"lteocinr"
"2327","comprimer",1.15,9,"oerpcimmr"
"2328","flâner",1.15,6,"efnlrâ"
"2329","miauler",1.15,7,"eamiulr"
"2330","tresser",1.15,7,"reetrss"
"2331","culbuter",1.14,8,"bteulruc"
"2332","mandater",1.14,8,"namdarte"
"2333","restreindre",1.14,11,"derrrsnitee"
"2334","réhabiliter",1.14,11,"eérilbrahit"
"2335","abonder",1.13,7,"adebron"
"2336","abreuver",1.13,8,"beveurra"
"2337","aiguiller",1.13,9,"agerliuil"
"2338","carrer",1.13,6,"rrecar"
"2339","couiner",1.13,7,"eorcniu"
"2340","distiller",1.13,9,"dislreitl"
"2341","détaler",1.13,7,"etdéral"
"2342","procréer",1.13,8,"préocrre"
"2343","réitérer",1.13,8,"értrriée"
"2344","épaissir",1.13,8,"aérsipsi"
"2345","étiqueter",1.13,9,"qeriétetu"
"2346","étourdir",1.13,8,"uoérrdti"
"2347","clôturer",1.12,8,"côerlutr"
"2348","obtempérer",1.12,10,"eeétbporrm"
"2349","parachuter",1.12,10,"rehtaarupc"
"2350","sataner",1.12,7,"resnaat"
"2351","tapisser",1.12,8,"irsateps"
"2352","cataloguer",1.11,10,"telocaaurg"
"2353","décompresser",1.11,12,"srpesdrocéem"
"2354","inhumer",1.11,7,"enuirmh"
"2355","mixer",1.11,5,"mirex"
"2356","oppresser",1.11,9,"speesorpr"
"2357","piocher",1.11,7,"oehripc"
"2358","positionner",1.11,11,"nroinetpsio"
"2359","reprogrammer",1.11,12,"reormrmgepra"
"2360","abonner",1.1,7,"onbaner"
"2361","colorer",1.1,7,"eroocrl"
"2362","colorier",1.1,8,"elircoor"
"2363","cuver",1.1,5,"recuv"
"2364","encourir",1.1,8,"ocirenru"
"2365","flasher",1.1,7,"flaehrs"
"2366","hasarder",1.1,8,"ersadahr"
"2367","militer",1.1,7,"imtreil"
"2368","titiller",1.1,8,"rtlielit"
"2369","agréer",1.09,6,"eragér"
"2370","dérégler",1.09,8,"réédegrl"
"2371","liquéfier",1.09,9,"fiueilqér"
"2372","usurper",1.09,7,"uurrpse"
"2373","déconcerter",1.08,11,"cédteercnro"
"2374","déglinguer",1.08,10,"gegnruidél"
"2375","encoder",1.08,7,"eoerncd"
"2376","réprimander",1.08,11,"dérneparmir"
"2377","bazarder",1.07,8,"zrdebara"
"2378","enjôler",1.07,7,"ôreejln"
"2379","ensanglanter",1.07,12,"entarsnleagn"
"2380","liguer",1.07,6,"uliegr"
"2381","limer",1.07,5,"mleir"
"2382","lorgner",1.07,7,"renlrgo"
"2383","rencarder",1.07,9,"ernraerdc"
"2384","chanceler",1.06,9,"nlcrchaee"
"2385","contrecarrer",1.06,12,"teracerrnocr"
"2386","langer",1.06,6,"ragnle"
"2387","raffiner",1.06,8,"efrfnari"
"2388","bécoter",1.05,7,"eocbtré"
"2389","cafter",1.05,6,"rafetc"
"2390","chômer",1.05,6,"cmrheô"
"2391","discerner",1.05,9,"nsiderrce"
"2392","inciser",1.05,7,"enciisr"
"2393","matérialiser",1.05,12,"siétaliearrm"
"2394","rejaillir",1.05,9,"rjrlielai"
"2395","bananer",1.04,7,"nberana"
"2396","garnir",1.04,6,"griran"
"2397","lyncher",1.04,7,"rcelnhy"
"2398","offusquer",1.04,9,"rfqueousf"
"2399","épicer",1.04,6,"cripée"
"2400","acculer",1.03,7,"aucelcr"
"2401","affaisser",1.03,9,"afisrefas"
"2402","amouracher",1.03,10,"hcmaeorrau"
"2403","brasser",1.03,7,"easbrrs"
"2404","costumer",1.03,8,"osurecmt"
"2405","découcher",1.03,9,"udoccéhre"
"2406","démoder",1.03,7,"medoédr"
"2407","empailler",1.03,9,"ermaiplle"
"2408","essouffler",1.03,10,"usreoflefs"
"2409","griser",1.03,6,"sreigr"
"2410","idolâtrer",1.03,9,"âdrtliero"
"2411","pistonner",1.03,9,"estropinn"
"2412","retransmettre",1.03,13,"eetmrrtenarts"
"2413","sidérer",1.03,7,"éerdisr"
"2414","bailler",1.02,7,"illebra"
"2415","débourser",1.02,9,"rérbuedos"
"2416","dégotter",1.02,8,"rdttgéoe"
"2417","embourber",1.02,9,"obbeurrem"
"2418","germer",1.02,6,"regemr"
"2419","receler",1.02,7,"cerleer"
"2420","rouspéter",1.02,9,"éuoerpsrt"
"2421","affaler",1.01,7,"ffraael"
"2422","captiver",1.01,8,"ripvteac"
"2423","commercer",1.01,9,"ememcorrc"
"2424","dialoguer",1.01,9,"galdrioue"
"2425","enquérir",1.01,8,"nerqréui"
"2426","gaber",1.01,5,"gaerb"
"2427","jardiner",1.01,8,"rdjenira"
"2428","lésiner",1.01,7,"lienrés"
"2429","moissonner",1.01,10,"smoosnienr"
"2430","pager",1.01,5,"gepra"
"2431","sanctionner",1.01,11,"isncneroant"
"2432","trucider",1.01,8,"rrcudeti"
"2433","bidonner",1,8,"iobdnren"
"2434","bouler",1,6,"leobru"
"2435","concocter",1,9,"ortcnccoe"
"2436","diluer",1,6,"edrilu"
"2437","fesser",1,6,"fsseer"
"2438","retrancher",1,10,"nrehcraert"
"2439","ensoleiller",0.99,11,"neoilrlelse"
"2440","gesticuler",0.99,10,"rlicteeusg"
"2441","happer",0.99,6,"heappr"
"2442","ingurgiter",0.99,10,"egiungrtir"
"2443","raviser",0.99,7,"ivaserr"
"2444","brader",0.98,6,"adrerb"
"2445","démoraliser",0.98,11,"iemorsalréd"
"2446","emboîter",0.98,8,"îmbeeort"
"2447","glousser",0.98,8,"leusrosg"
"2448","goinfrer",0.98,8,"enfirogr"
"2449","pouffer",0.98,7,"eufopfr"
"2450","stupéfier",0.98,9,"rueitéspf"
"2451","accaparer",0.97,9,"aapaerrcc"
"2452","arrimer",0.97,7,"rmiarer"
"2453","clamser",0.97,7,"mclears"
"2454","dédoubler",0.97,9,"dureobdlé"
"2455","fertiliser",0.97,10,"iriefseltr"
"2456","rebâtir",0.97,7,"rertâbi"
"2457","rétrograder",0.97,11,"arroegrdtér"
"2458","révolutionner",0.97,13,"rnunilvoroéet"
"2459","éponger",0.97,7,"oprgéen"
"2460","cacheter",0.96,8,"hcearetc"
"2461","compéter",0.96,8,"mrtpéeoc"
"2462","déblayer",0.96,8,"reydlbaé"
"2463","déboîter",0.96,8,"dboértîe"
"2464","indisposer",0.96,10,"nssperoiid"
"2465","parrainer",0.96,9,"eairaprnr"
"2466","révérer",0.96,7,"evrréér"
"2467","suinter",0.96,7,"ieusnrt"
"2468","apposer",0.95,7,"oeprspa"
"2469","avantager",0.95,9,"neaavtarg"
"2470","désintéresser",0.95,13,"isnstsedéérre"
"2471","entrouvrir",0.95,10,"rroernuitv"
"2472","immatriculer",0.95,12,"uilimrrtcmea"
"2473","poudrer",0.95,7,"urrodpe"
"2474","refourguer",0.95,10,"rureuforge"
"2475","souscrire",0.95,9,"ursrocsei"
"2476","tabler",0.95,6,"taberl"
"2477","tinter",0.95,6,"ertitn"
"2478","étoiler",0.95,7,"éeorlti"
"2479","attentionner",0.94,12,"nnanorteteti"
"2480","cabosser",0.94,8,"orsaebsc"
"2481","chahuter",0.94,8,"ethurhca"
"2482","châtrer",0.94,7,"ehrtrcâ"
"2483","démarquer",0.94,9,"éqmrdauer"
"2484","entreposer",0.94,10,"oneestrepr"
"2485","forfait",0.94,7,"atffiro"
"2486","martyriser",0.94,10,"esaimyrrtr"
"2487","métamorphoser",0.94,13,"mapmrorstheoé"
"2488","pomponner",0.94,9,"pmprooenn"
"2489","restructurer",0.94,12,"eerrcrturtsu"
"2490","réélire",0.94,7,"iélréer"
"2491","écumer",0.94,6,"éumcer"
"2492","cautionner",0.93,10,"aitcrneonu"
"2493","complaire",0.93,9,"rilceampo"
"2494","discipliner",0.93,11,"nilispecrid"
"2495","décoincer",0.93,9,"irdnccoée"
"2496","désorganiser",0.93,12,"goéassriredn"
"2497","enliser",0.93,7,"relesni"
"2498","innover",0.93,7,"neriovn"
"2499","inoculer",0.93,8,"iuelronc"
"2500","lapider",0.93,7,"aderpil"
"2501","mimer",0.93,5,"rimem"
"2502","raquer",0.93,6,"ruqrae"
"2503","trémousser",0.93,10,"rsrumseéto"
"2504","beurrer",0.92,7,"rrbruee"
"2505","brider",0.92,6,"drebri"
"2506","déchoir",0.92,7,"héidorc"
"2507","déféquer",0.92,8,"rqéédfeu"
"2508","départager",0.92,10,"ardgarpéte"
"2509","jaunir",0.92,6,"rainuj"
"2510","retrousser",0.92,10,"rusosrerte"
"2511","rêvasser",0.92,8,"êssaverr"
"2512","tapir",0.92,5,"tpria"
"2513","bavasser",0.91,8,"beaassrv"
"2514","caractériser",0.91,12,"iréaacrsetrc"
"2515","claironner",0.91,10,"rilennoacr"
"2516","désintoxiquer",0.91,13,"oerutsinéiqdx"
"2517","déverrouiller",0.91,13,"ulrodeélervir"
"2518","galérer",0.91,7,"grrleaé"
"2519","lessiver",0.91,8,"rvselsei"
"2520","réapprendre",0.91,11,"eerarénpprd"
"2521","érafler",0.91,7,"eléarfr"
"2522","aliter",0.9,6,"rleait"
"2523","annexer",0.9,7,"enrxnae"
"2524","arbitrer",0.9,8,"rbrtreai"
"2525","archiver",0.9,8,"ahirevcr"
"2526","capoter",0.9,7,"ocarpet"
"2527","dynamiter",0.9,9,"mtariendy"
"2528","imputer",0.9,7,"urptmie"
"2529","tringler",0.9,8,"greltrni"
"2530","édifier",0.9,7,"eidérif"
"2531","accoutumer",0.89,10,"areoctucum"
"2532","contrefoutre",0.89,12,"rroeftconteu"
"2533","décrypter",0.89,9,"cpédtrrye"
"2534","déflorer",0.89,8,"oféerldr"
"2535","déplier",0.89,7,"ldipére"
"2536","familiariser",0.89,12,"eiimrafriasl"
"2537","forniquer",0.89,9,"uroqfeirn"
"2538","insuffler",0.89,9,"ufiesnflr"
"2539","mousser",0.89,7,"someusr"
"2540","prodiguer",0.89,9,"oregpuidr"
